source,source_detail,text,rating,date,url,themes,mode
app_store,907394059,Excellent quality with great value for money,5,,,quality_doubt,rules
app_store,907394059,Good quality and well designed maxi dress Colour was so good And light weight It gave a bright impact,5,,,quality_doubt,rules
app_store,907394059,"As compare to other platform Myntra product quality is up to mark , and mobile application equivalent to Amazon.",5,,,quality_doubt,rules
app_store,907394059,"Myntra, this is extremely frustrating and honestly unacceptable. Your app keeps cancelling my orders without any prior information or even a phone call. Four of my orders have been cancelled to date, and not once have I received a proper call before the cancellation. What exactly does “cancelled under some circumstances” mean? If there is an issue with the order, inventory, delivery, or anything else, the customer deserves to be informed clearly before you cancel it. This is not a fair way to treat customers, especially from a brand like Myntra. Thank God I don’t usually make prepaid orders on this app, because after this experience, I have very little confidence that my order will actually be delivered. Please look into this issue seriously and provide a proper explanation for these repeated cancellations. This experience is extremely disappointing and unacceptable.",1,,,,rules
app_store,907394059,Im very happy for shopping by myntra. It is valuable platform for shopping.,5,,,,rules
app_store,907394059,They send u items of their own choice and when you try to tell them that u got the wrong item they waste your time and koney,1,,,,rules
app_store,907394059,"Very happy with the ap and quality of items is always great, really in love with this app",5,,,quality_doubt,rules
app_store,907394059,some people selling fraud product so checking,5,,,,rules
app_store,907394059,PTA chlega shoes melne per,5,,,,rules
app_store,907394059,Smooth and beautiful colors,4,,,,rules
app_store,907394059,Great work myntra,5,,,,rules
app_store,907394059,Very good online shopping experience with myntra ❤️🥰🫡🤩,5,,,,rules
app_store,907394059,So chic. So pretty. I just loved it. Its so clasyyy✨,5,,,,rules
app_store,907394059,Very good service. Easy exchange and returns. And the products are also very genuine and of superior quality,5,,,quality_doubt|delivery_return_fear,rules
app_store,907394059,Good quality and comfortable to wear,5,,,quality_doubt,rules
app_store,907394059,Hi golbjvgvv cc luv,5,,,,rules
app_store,907394059,The product is amazing give good fittings go for it,5,,,,rules
app_store,907394059,Perfect place for shopping and ease free returns.,5,,,,rules
app_store,907394059,You guys can improve your Application. At many places the product varies from the copy. Which is misleading to the customers,5,,,,rules
app_store,907394059,Ultimate Platform for Shopping,5,,,,rules
app_store,907394059,It is very comfortable! Just size issue,5,,,size_fit_uncertainty,rules
app_store,907394059,My Myntra app is not working and it’s showing something went wrong again and again. Due to this issue. I’m not able to purchase anything and also returned my products because my Myntra app is not opening. Please resolve this issue as soon as possible.,1,,,,rules
app_store,907394059,Im happy with all my purchases from Myntra,5,,,,rules
app_store,907394059,Worth it awesome result i love the texture.,4,,,,rules
app_store,907394059,The dress is very soft perfect if you are expecting mom the quality is pure cotton soft material. Colour is also good trending butter yellow. Most amazing part the dress have pockets which I personally loved. The design on the dress is also minimal overall the dress is giving the classy look. Go for it if you like minimal along with comfort and class.,5,,,quality_doubt,rules
app_store,907394059,App it’s showing my account is blocked,1,,,,rules
app_store,907394059,"Good quality products, easy ordering and fast delivery. Overall, a great shopping experience.",5,,,quality_doubt,rules
app_store,907394059,Very good quality and attractive colour,5,,,quality_doubt,rules
app_store,907394059,We can expect good quality products from Myntra,5,,,quality_doubt,rules
app_store,907394059,Amazing quality soft satin fabric.... Totally approved,5,,,quality_doubt,rules
app_store,907394059,No need to download this app buy product from Flipkart and Amazon only if get wrong product they don’t return it or you can’t connect with customer care,1,,,,rules
app_store,907394059,Awesome products,5,,,,rules
app_store,907394059,"Bestest, i love u myntra",5,,,,rules
app_store,907394059,Fitting look fabric are fabulous,5,,,size_fit_uncertainty|quality_doubt,rules
app_store,907394059,I love myntra for making my life beautiful,5,,,,rules
app_store,907394059,Quality is good,5,,,quality_doubt,rules
app_store,907394059,Very good quality i love it,5,,,quality_doubt,rules
app_store,907394059,"This is the first time i am giving any review to any application. Extremely frustrating experience with Myntra's customer service. I ordered two suits and received the wrong items. I initiated a return, but it wasn't picked up, forcing me to re-file the return on August 7th. It was approved, but despite calling multiple times over ten days, I've received nothing but empty promises and automated tickets. My return is still uncollected, and I'm stuck in a loop of zero resolution. Please check this matter and resolve my issue. Where is Myntra developers and Myntra backend team??",1,,,,rules
app_store,907394059,Good fabric and relaxed fit felt good but at the bottom of the pant i could see some scratches and little toren,3,,,quality_doubt,rules
app_store,907394059,Amazing products on time,5,,,,rules
app_store,907394059,It’s nice fabric and nice print,5,,,quality_doubt,rules
app_store,907394059,Awesome shopping experience,5,,,,rules
app_store,907394059,"I’ve had a really good experience with Myntra so far. There’s a great variety of brands and styles, and I find the app easy to browse and use. The product descriptions and reviews are helpful when deciding what to buy, and the delivery has been smooth for me. Overall, one of my go-to apps for fashion shopping. ⭐⭐⭐⭐⭐",5,,,,rules
app_store,907394059,Amazing collections & super early deliveries. Love you Myntra,5,,,,rules
app_store,907394059,"They don’t cancelling the order or neither accept the cancellation, so frustrating app ,",1,,,,rules
app_store,907394059,Loveddd ittttttt,5,,,,rules
app_store,907394059,Great customer service,5,,,,rules
app_store,907394059,Its to good cloth quality is soft 😍😍,5,,,quality_doubt,rules
app_store,907394059,I like this with fitting and quality,5,,,size_fit_uncertainty|quality_doubt,rules
app_store,907394059,Best shopping app for clothing and other stuff,5,,,,rules
app_store,907394059,I ordered the suit for Mother’s Day . Thank you so much for the perfect suit the quality is worth the price .,5,,,quality_doubt|price_value_anxiety,rules
app_store,907394059,"Very Poor service from MYNTRA orders are canceled automatically by the MYNTRA itself , it’s a very disappointing customer Customer service .",1,,,,rules
app_store,907394059,Myntra is always helpful for all kind of brand outfits and easy delivery and returns,5,,,,rules
app_store,907394059,yeah it’s a very nice app to tryy ❤️,5,,,,rules
app_store,907394059,Very comfortable product,4,,,,rules
app_store,907394059,Best Brands Best Products Best Price 💎💎,5,,,,rules
app_store,907394059,So nice Shoue 🥰🥰🥰🥰,5,,,,rules
app_store,907394059,Lovely App to Shop thru,5,,,,rules
app_store,907394059,"My favourite app for shopping, genuine products",5,,,,rules
app_store,907394059,Incredibly addictive,5,,,,rules
app_store,907394059,Good and trustworthy online shopping site,5,,,,rules
app_store,907394059,Loved the app and all products,5,,,,rules
app_store,907394059,Great experience as always,5,,,,rules
app_store,907394059,Excellent experience,5,,,,rules
app_store,907394059,"I didn’t use this app much before because I used to think that it had very expensive clothes. But Myntra has launched so many amazing products at such reasonable prices, and the quality is also so good. Since then, I don’t order anything from any other app. Myntra is the best shopping app for me!",5,,,quality_doubt,rules
app_store,907394059,Quick delivery and and accurate products. No lies and no fake products,5,,,,rules
app_store,907394059,I am happy shopping with Myntra 😍,5,,,,rules
app_store,907394059,Never disappoint,5,,,,rules
app_store,907394059,Great app. Refund processes instantly. Size and style exchange options offer convenience.,5,,,delivery_return_fear,rules
app_store,907394059,Nice product availability and nice app to shop,5,,,,rules
app_store,907394059,Fall in love with this dresses 👗,5,,,,rules
app_store,907394059,"Myntra is genuinely one of the best shopping apps I’ve ever used! The quality of the clothes is excellent, the reviews are authentic and helpful, and the products are exactly as described. I’ve had a great shopping experience so far and truly appreciate the quality and reliability. Highly recommended! ⭐⭐⭐⭐⭐",5,,,quality_doubt,rules
app_store,907394059,My favourite shopping app Myntra 100% original quality,5,,,quality_doubt,rules
